2018-19,,,,,2017-18,,,,,2016-17,,,,,,
Yield Temperature Data,,,,,Yield Temperature Data,,,,,Yield Temperature Data,,,,,,
Upper,,Lower,,,Upper,,Lower,,,Upper,,Lower,,,,
2019/2/16 8:00,18.5836,2019/2/15 3:20,18.9081,,2018/1/23 12:40,18.714,2018/2/1 0:00,16.5302,,2017/3/11 10:40,20.4309,2017/3/6 1:00,18.2047,,,
2019/2/16 8:10,18.5025,2019/2/15 3:30,19.0248,,2018/1/23 12:50,22.8693,2018/2/1 0:00,16.4405,,2017/3/11 10:50,20.391,2017/3/6 1:10,18.26,,,
2019/2/16 8:20,18.4424,2019/2/15 3:40,19.1356,,2018/1/23 12:50,18.676,2018/2/1 0:00,16.4664,,2017/3/11 11:00,20.3615,2017/3/6 1:20,18.3074,,,
2019/2/16 8:30,18.4471,2019/2/15 3:50,19.2181,,2018/1/23 13:00,22.9437,2018/2/1 0:00,16.4825,,2017/3/11 11:10,20.3362,2017/3/6 1:30,18.3402,,,
2019/2/16 8:40,18.4398,2019/2/15 4:00,19.2763,,2018/1/23 13:00,18.5791,2018/2/1 0:00,16.4941,,2017/3/11 11:20,20.3464,2017/3/6 1:40,18.3559,,,
2019/2/16 8:50,18.4073,2019/2/15 4:10,19.3399,,2018/1/23 13:10,23.0001,2018/2/1 0:00,16.5018,,2017/3/11 11:30,20.3254,2017/3/6 1:50,18.428,,,
2019/2/16 9:00,18.4257,2019/2/15 4:20,19.3846,,2018/1/23 13:10,18.5501,2018/2/1 0:00,16.5102,,2017/3/11 11:40,20.2772,2017/3/6 2:00,18.4787,,,
2019/2/16 9:10,18.4274,2019/2/15 4:30,19.4682,,2018/1/23 13:20,23.0427,2018/2/1 0:00,15.094,,2017/3/11 11:50,20.2603,2017/3/6 2:10,18.5214,,,
2019/2/16 9:20,18.4133,2019/2/15 4:40,19.5454,,2018/1/23 13:20,18.517,2018/2/1 0:00,14.9842,,2017/3/11 12:00,20.2554,2017/3/6 2:20,18.5733,,,
2019/2/16 9:30,18.3707,2019/2/15 4:50,19.4913,,2018/1/23 13:30,23.0652,2018/2/1 0:00,15.7529,,2017/3/11 12:10,20.2471,2017/3/6 2:30,18.6647,,,
2019/2/16 9:40,18.3334,2019/2/15 5:00,19.4809,,2018/1/23 13:30,18.7601,2018/2/1 0:00,15.9491,,2017/3/11 12:20,20.2054,2017/3/6 2:40,18.7719,,,
2019/2/16 9:50,18.3421,2019/2/15 5:10,19.5614,,2018/1/23 13:40,23.0888,2018/2/1 0:00,16.0934,,2017/3/11 12:30,20.1127,2017/3/6 2:50,18.8399,,,
2019/2/16 10:00,18.3173,2019/2/15 5:20,19.5435,,2018/1/23 13:40,18.5652,2018/2/1 0:00,16.3091,,2017/3/11 12:40,20.0694,2017/3/6 3:00,18.831,,,
2019/2/16 10:10,18.3033,2019/2/15 5:30,19.4324,,2018/1/23 13:50,23.0418,2018/2/1 0:00,14.2907,,2017/3/11 12:50,20.0447,2017/3/6 3:10,18.8098,,,
2019/2/16 10:20,18.321,2019/2/15 5:40,19.2594,,2018/1/23 13:50,18.4418,2018/2/1 0:00,14.019,,2017/3/11 13:00,20.0867,2017/3/6 3:20,18.7629,,,
2019/2/16 10:30,18.3295,2019/2/15 5:50,19.1848,,2018/1/23 14:00,23.0252,2018/2/1 0:00,13.7202,,2017/3/11 13:10,20.1304,2017/3/6 3:30,18.7621,,,
2019/2/16 10:40,18.3243,2019/2/15 6:00,19.195,,2018/1/23 14:00,18.7352,2018/2/1 0:00,13.6068,,2017/3/11 13:20,20.1301,2017/3/6 3:40,18.7779,,,
2019/2/16 10:50,18.3169,2019/2/15 6:10,19.1535,,2018/1/23 14:10,22.9621,2018/2/1 0:00,14.6266,,2017/3/11 13:30,20.1033,2017/3/6 3:50,18.8038,,,
2019/2/16 11:00,18.2877,2019/2/15 6:20,18.9667,,2018/1/23 14:10,18.7546,2018/2/1 0:00,15.3444,,2017/3/11 13:40,20.0474,2017/3/6 4:00,18.93,,,
2019/2/16 11:10,18.2378,2019/2/15 6:30,18.7517,,2018/1/23 14:20,22.7983,2018/2/1 0:00,15.1985,,2017/3/11 13:50,19.9235,2017/3/6 4:10,19.0591,,,
2019/2/16 11:20,18.3061,2019/2/15 6:40,18.5475,,2018/1/23 14:20,18.7589,2018/2/1 0:00,14.9291,,2017/3/11 14:00,19.8468,2017/3/6 4:20,19.1462,,,
2019/2/16 11:30,18.321,2019/2/15 6:50,18.4337,,2018/1/23 14:30,22.723,2018/2/1 0:00,14.884,,2017/3/11 14:10,19.8293,2017/3/6 4:30,19.1736,,,
2019/2/16 11:40,18.3119,2019/2/15 7:00,18.3888,,2018/1/23 14:30,18.5334,2018/2/1 0:00,14.7354,,2017/3/11 14:20,19.8294,2017/3/6 4:40,19.179,,,
2019/2/16 11:50,18.2965,2019/2/15 7:10,18.3049,,2018/1/23 14:40,22.6834,2018/2/1 0:00,14.5428,,2017/3/11 14:30,19.8152,2017/3/6 4:50,19.1858,,,
2019/2/16 12:00,18.2879,2019/2/15 7:20,18.2439,,2018/1/23 14:40,18.5612,2018/2/1 0:00,14.5627,,2017/3/11 14:40,19.7984,2017/3/6 5:00,19.1788,,,
2019/2/16 12:10,18.28,2019/2/15 7:30,18.2009,,2018/1/23 14:50,22.6384,2018/2/1 0:00,15.6185,,2017/3/11 14:50,19.7737,2017/3/6 5:10,19.2217,,,
2019/2/16 12:20,18.2584,2019/2/15 7:40,18.1753,,2018/1/23 14:50,18.5814,2018/2/1 0:00,15.6219,,2017/3/11 16:20,19.5698,2017/3/6 5:20,19.3199,,,
2019/2/16 12:30,18.2235,2019/2/15 7:50,18.1617,,2018/1/23 15:00,22.6139,2018/2/1 0:00,16.2116,,2017/3/11 16:30,19.5544,2017/3/6 5:30,19.5354,,,
2019/2/16 12:40,18.1662,2019/2/15 8:00,18.1711,,2018/1/23 15:00,18.6321,2018/2/1 0:00,16.1084,,2017/3/11 16:40,19.5397,2017/3/6 5:40,19.7666,,,
2019/2/16 12:50,18.1387,2019/2/15 8:10,18.1337,,2018/1/23 15:10,22.599,2018/2/1 0:00,15.7909,,2017/3/11 16:50,19.515,2017/3/6 5:50,19.8913,,,
2019/2/16 13:00,18.1102,2019/2/15 8:20,18.0752,,2018/1/23 15:10,18.6078,2018/2/1 0:00,15.5146,,2017/3/11 17:00,19.492,2017/3/6 6:00,19.9774,,,
2019/2/16 13:10,18.095,2019/2/15 8:30,17.9267,,2018/1/23 15:20,22.577,2018/2/1 0:00,16.0204,,2017/3/11 17:10,19.4821,2017/3/6 6:10,20.0838,,,
2019/2/16 13:20,18.059,2019/2/15 8:40,17.7788,,2018/1/23 15:20,18.5931,2018/2/1 0:00,15.9608,,2017/3/11 17:20,19.5201,2017/3/6 6:20,20.1172,,,
2019/2/16 13:30,18.0256,2019/2/15 8:50,17.6609,,2018/1/23 15:30,22.5717,2018/2/1 0:00,15.7368,,2017/3/11 17:30,19.6112,2017/3/6 6:30,20.1447,,,
2019/2/16 13:40,18.0101,2019/2/15 9:00,17.5787,,2018/1/23 15:30,18.5071,2018/2/1 0:00,15.5757,,2017/3/11 17:40,19.6773,2017/3/6 6:40,20.1429,,,
2019/2/16 13:50,17.9979,2019/2/15 9:10,17.5216,,2018/1/23 15:40,22.5666,2018/2/1 0:00,15.7382,,2017/3/11 17:50,19.8545,2017/3/6 6:50,20.1205,,,
2019/2/16 14:00,17.9792,2019/2/15 9:20,17.5043,,2018/1/23 15:40,18.5018,2018/2/1 0:00,15.7161,,2017/3/11 18:00,19.8577,2017/3/6 7:00,20.0924,,,
2019/2/16 14:10,17.9969,2019/2/15 9:30,17.4974,,2018/1/23 15:50,22.6017,2018/2/1 0:00,15.8061,,2017/3/11 18:10,19.8092,2017/3/6 7:10,20.0826,,,
2019/2/16 14:20,18.0651,2019/2/15 9:40,17.506,,2018/1/23 15:50,18.6424,2018/2/1 0:00,15.9764,,2017/3/11 18:20,19.7872,2017/3/6 7:20,20.0615,,,
2019/2/16 14:30,18.1694,2019/2/15 9:50,17.5484,,2018/1/23 16:00,22.5696,2018/2/1 0:00,16.1684,,2017/3/11 18:30,19.835,2017/3/6 7:30,20.0366,,,
2019/2/16 14:40,18.2463,2019/2/15 10:00,17.6105,,2018/1/23 16:00,18.7053,2018/2/1 0:00,16.1092,,2017/3/11 18:40,19.8951,2017/3/6 7:40,20.0034,,,
2019/2/16 14:50,18.2684,2019/2/15 10:10,17.677,,2018/1/23 16:10,22.4152,2018/2/1 0:00,15.7214,,2017/3/11 18:50,20.0038,2017/3/6 7:50,19.9792,,,
2019/2/16 15:00,18.3001,2019/2/15 10:20,17.7376,,2018/1/23 16:10,18.8499,2018/2/1 0:00,15.7063,,2017/3/11 19:00,20.0719,2017/3/6 8:00,19.9655,,,
2019/2/16 15:10,18.321,2019/2/15 10:30,17.7547,,2018/1/23 16:20,22.132,2018/2/1 0:00,16.0966,,2017/3/11 19:10,20.1128,2017/3/6 8:10,19.9524,,,
2019/2/16 15:20,18.2966,2019/2/15 10:40,17.7926,,2018/1/23 16:20,18.8657,2018/2/1 0:00,16.1769,,2017/3/11 19:20,20.1342,2017/3/6 8:20,19.9488,,,
2019/2/16 15:30,18.3051,2019/2/15 10:50,17.8503,,2018/1/23 16:30,21.861,2018/2/1 0:00,16.2724,,2017/3/11 19:30,20.0997,2017/3/6 8:30,19.9125,,,
2019/2/16 15:40,18.3165,2019/2/15 11:00,17.8693,,2018/1/23 16:30,18.732,2018/2/1 0:00,16.1857,,2017/3/11 19:40,20.1631,2017/3/6 8:40,19.8673,,,
2019/2/16 15:50,18.2939,2019/2/15 11:10,17.8536,,2018/1/23 16:40,21.605,2018/2/1 0:00,16.0099,,2017/3/11 19:50,20.211,2017/3/6 8:50,19.8055,,,
2019/2/16 16:00,18.2691,2019/2/15 11:20,17.8239,,2018/1/23 16:40,18.6938,2018/2/1 0:00,15.8696,,2017/3/11 20:00,20.253,2017/3/6 9:00,19.7364,,,
2019/2/16 16:10,18.3059,2019/2/15 11:30,17.8019,,2018/1/23 16:50,21.5525,2018/2/1 0:00,15.7093,,2017/3/11 20:10,20.2597,2017/3/6 9:10,19.6611,,,
2019/2/16 16:20,18.3757,2019/2/15 11:40,17.8051,,2018/1/23 16:50,18.6411,2018/2/1 0:00,15.7608,,2017/3/11 20:20,20.2549,2017/3/6 9:20,19.5945,,,
2019/2/16 16:30,18.4439,2019/2/15 11:50,17.8328,,2018/1/23 17:00,21.547,2018/2/1 0:00,15.8295,,2017/3/11 20:30,20.2541,2017/3/6 9:30,19.5107,,,
2019/2/16 16:40,18.4309,2019/2/15 12:00,17.8928,,2018/1/23 17:00,18.5358,2018/2/1 0:00,15.8756,,2017/3/11 20:40,20.224,2017/3/6 9:40,19.4422,,,
2019/2/16 16:50,18.4276,2019/2/15 12:10,17.9326,,2018/1/23 17:10,21.4509,2018/2/1 0:00,15.927,,2017/3/11 20:50,20.1756,2017/3/6 9:50,19.3116,,,
2019/2/16 17:00,18.3983,2019/2/15 12:20,17.9627,,2018/1/23 17:10,18.5366,2018/2/1 0:00,16.0325,,2017/3/11 21:00,20.1363,2017/3/6 10:00,19.2249,,,
2019/2/16 17:10,18.3634,2019/2/15 12:30,17.9986,,2018/1/23 17:20,21.3809,2018/2/1 0:00,16.2239,,2017/3/11 21:10,20.1317,2017/3/6 10:10,19.2105,,,
2019/2/16 17:20,18.4646,2019/2/15 12:40,18.0029,,2018/1/23 17:20,18.5168,2018/2/1 0:00,16.4192,,2017/3/11 21:20,20.0992,2017/3/6 10:20,19.1819,,,
2019/2/16 17:30,18.4676,2019/2/15 12:50,17.9941,,2018/1/23 17:30,21.4458,2018/2/1 0:00,16.4892,,2017/3/11 21:30,20.065,2017/3/6 10:30,19.0253,,,
2019/2/16 17:40,18.468,2019/2/15 13:00,17.9937,,2018/1/23 17:30,18.6684,2018/2/1 0:00,16.3303,,2017/3/11 21:40,20.0144,2017/3/6 10:40,18.9588,,,
2019/2/16 17:50,18.4681,2019/2/15 13:10,18.0076,,2018/1/23 17:40,21.4001,2018/2/1 0:00,15.7407,,2017/3/11 21:50,19.9738,2017/3/6 10:50,18.843,,,
2019/2/16 18:00,18.4587,2019/2/15 13:20,18.0297,,2018/1/23 17:40,18.6107,2018/2/1 0:00,15.6728,,2017/3/11 22:00,19.9747,2017/3/6 11:00,18.7464,,,
2019/2/16 18:10,18.4163,2019/2/15 13:30,18.0472,,2018/1/23 17:50,21.5529,2018/2/1 0:00,16.47,,2017/3/11 22:10,19.9676,2017/3/6 11:10,18.6394,,,
2019/2/16 18:20,18.4086,2019/2/15 13:40,18.0493,,2018/1/23 17:50,18.6266,2018/2/1 0:00,16.3539,,2017/3/11 22:20,19.9258,2017/3/6 11:20,18.5369,,,
2019/2/16 18:30,18.3882,2019/2/15 13:50,18.0272,,2018/1/23 18:00,21.579,2018/2/1 0:00,16.6035,,2017/3/11 22:30,19.9021,2017/3/6 11:30,18.4351,,,
2019/2/16 18:40,18.3925,2019/2/15 14:00,18.0249,,2018/1/23 18:00,18.4636,2018/2/1 0:00,16.5121,,2017/3/11 22:40,19.9016,2017/3/6 11:40,18.3364,,,
2019/2/16 18:50,18.2575,2019/2/15 14:10,18.0321,,2018/1/23 18:10,21.7787,2018/2/1 0:00,16.2963,,2017/3/11 22:50,19.9067,2017/3/6 11:50,18.2599,,,
2019/2/16 19:00,18.1952,2019/2/15 14:20,18.0502,,2018/1/23 18:10,18.4722,2018/2/1 0:00,16.1499,,2017/3/11 23:00,19.9183,2017/3/6 12:00,18.2118,,,
2019/2/16 19:10,18.1862,2019/2/15 14:30,18.084,,2018/1/23 18:20,21.894,2018/2/1 0:00,16.3969,,2017/3/11 23:10,19.9137,2017/3/6 12:10,18.1719,,,
2019/2/16 19:20,18.2286,2019/2/15 14:40,18.0441,,2018/1/23 18:20,18.4597,2018/2/1 0:00,16.3591,,2017/3/11 23:20,19.8771,2017/3/6 12:20,18.1381,,,
2019/2/16 19:30,18.2634,2019/2/15 14:50,18.0335,,2018/1/23 18:30,21.9124,2018/2/1 0:00,16.387,,2017/3/11 23:30,19.9009,2017/3/6 12:30,18.1179,,,
2019/2/16 19:40,18.2627,2019/2/15 15:00,18.0124,,2018/1/23 18:30,18.7236,2018/2/1 0:00,16.4392,,2017/3/11 23:40,19.9464,2017/3/6 12:40,18.0898,,,
2019/2/16 19:50,18.2521,2019/2/15 15:10,17.9798,,2018/1/23 18:40,22.0189,2018/2/1 0:00,16.5695,,2017/3/11 23:50,19.5888,2017/3/6 12:50,18.0454,,,
2019/2/16 20:00,18.2374,2019/2/15 15:20,17.916,,2018/1/23 18:40,18.6319,2018/2/1 0:00,16.6162,,2017/3/12 0:00,19.9504,2017/3/6 13:00,18.0402,,,
2019/2/16 20:10,18.2652,2019/2/15 15:30,17.8321,,2018/1/23 18:50,21.9778,2018/2/1 0:00,16.395,,2017/3/12 0:10,19.939,2017/3/6 13:10,18.0511,,,
2019/2/16 20:20,18.2623,2019/2/15 15:40,17.722,,2018/1/23 18:50,18.5774,2018/2/1 0:00,16.3921,,2017/3/12 0:20,19.9749,2017/3/6 13:20,18.0406,,,
2019/2/16 20:30,18.2555,2019/2/15 15:50,17.6501,,2018/1/23 19:00,22.0101,2018/2/1 0:00,16.3711,,2017/3/12 0:30,19.9976,2017/3/6 13:30,17.9956,,,
2019/2/16 20:40,18.2244,2019/2/15 16:00,17.5993,,2018/1/23 19:00,18.4989,2018/2/1 0:00,16.3337,,2017/3/12 0:40,20.0071,2017/3/6 13:40,18.0437,,,
2019/2/16 20:50,18.2195,2019/2/15 16:10,17.5168,,2018/1/23 19:10,22.0646,2018/2/1 0:00,16.2739,,2017/3/12 0:50,20.0288,2017/3/6 13:50,18.0756,,,
2019/2/16 21:00,18.2076,2019/2/15 16:20,17.417,,2018/1/23 19:10,18.5119,2018/2/1 0:00,16.335,,2017/3/12 1:00,20.011,2017/3/6 14:00,18.0912,,,
2019/2/16 21:10,18.2131,2019/2/15 16:30,17.364,,2018/1/23 19:20,22.0613,2018/2/1 0:00,16.3508,,2017/3/12 1:10,19.9757,2017/3/6 14:10,18.1659,,,
2019/2/16 21:20,18.215,2019/2/15 16:40,17.2487,,2018/1/23 19:20,18.5217,2018/2/1 0:00,16.3582,,2017/3/12 1:20,19.9297,2017/3/6 14:20,18.3033,,,
2019/2/16 21:30,18.2534,2019/2/15 16:50,17.2308,,2018/1/23 19:30,22.039,2018/2/1 0:00,16.3405,,2017/3/12 1:30,19.7879,2017/3/6 14:30,18.4934,,,
2019/2/16 21:40,18.2984,2019/2/15 17:00,17.1156,,2018/1/23 19:30,18.5116,2018/2/1 0:00,16.322,,2017/3/12 1:40,19.8015,2017/3/6 14:40,18.546,,,
2019/2/16 21:50,18.2929,2019/2/15 17:10,17.0972,,2018/1/23 19:40,22.0553,2018/2/1 0:00,16.3368,,2017/3/12 1:50,19.9742,2017/3/6 14:50,18.7363,,,
2019/2/16 22:00,18.261,2019/2/15 17:20,17.0628,,2018/1/23 19:40,18.4924,2018/2/1 0:00,16.3782,,2017/3/12 2:00,20.1073,2017/3/6 15:00,18.7123,,,
2019/2/16 22:10,18.2397,2019/2/15 17:30,17.047,,2018/1/23 19:50,22.0135,2018/2/1 0:00,16.2282,,2017/3/12 2:10,20.196,2017/3/6 15:10,18.785,,,
2019/2/16 22:20,18.2455,2019/2/15 17:40,17.0437,,2018/1/23 19:50,18.481,2018/2/1 0:00,16.2635,,2017/3/12 2:20,20.2513,2017/3/6 15:20,18.7195,,,
2019/2/16 22:30,18.3065,2019/2/15 17:50,17.048,,2018/1/23 20:00,21.9923,2018/2/1 0:00,16.283,,2017/3/12 2:30,20.2754,2017/3/6 15:30,18.848,,,
2019/2/16 22:40,18.3805,2019/2/15 18:00,17.0648,,2018/1/23 20:00,18.5495,2018/2/1 0:00,16.3143,,2017/3/12 2:40,20.3005,2017/3/6 15:40,18.9646,,,
2019/2/16 22:50,18.4671,2019/2/15 18:10,17.0866,,2018/1/23 20:10,21.9905,2018/2/1 0:00,16.3253,,2017/3/12 2:50,20.328,2017/3/6 15:50,18.9966,,,
2019/2/16 23:00,18.5284,2019/2/15 18:20,17.1031,,2018/1/23 20:10,18.5624,2018/2/1 0:00,16.3335,,2017/3/12 3:00,20.3606,2017/3/6 16:00,18.983,,,
2019/2/16 23:10,18.5444,2019/2/15 18:30,17.1226,,2018/1/23 20:20,21.988,2018/2/1 0:00,15.8501,,2017/3/12 3:10,20.3843,2017/3/6 16:10,18.9917,,,
2019/2/16 23:20,18.5534,2019/2/15 18:40,17.1369,,2018/1/23 20:20,18.5927,2018/2/1 0:00,15.8362,,2017/3/12 3:20,20.4192,2017/3/6 16:20,19.0447,,,
2019/2/16 23:30,18.5944,2019/2/15 18:50,17.1416,,2018/1/23 20:30,22.0211,2018/2/1 0:00,15.9963,,2017/3/12 3:30,20.4695,2017/3/6 16:30,19.1142,,,
2019/2/16 23:40,18.6393,2019/2/15 19:00,17.1502,,2018/1/23 20:30,18.4594,2018/2/1 0:00,16.0749,,2017/3/12 3:40,20.516,2017/3/6 16:40,19.204,,,
2019/2/16 23:50,18.7009,2019/2/15 19:10,17.1517,,2018/1/23 20:40,22.0313,2018/2/1 0:00,16.1282,,2017/3/12 3:50,20.6048,2017/3/6 16:50,19.2781,,,
2019/2/17 0:00,18.753,2019/2/15 19:20,17.1586,,2018/1/23 20:40,18.4822,2018/2/1 0:00,16.1849,,2017/3/12 4:00,20.6618,2017/3/6 17:00,19.3461,,,
2019/2/17 0:10,18.8228,2019/2/15 19:30,17.1602,,2018/1/23 20:50,22.0431,2018/2/1 0:00,15.3011,,2017/3/12 4:10,20.7073,2017/3/6 17:10,19.4092,,,
2019/2/17 0:20,18.8507,2019/2/15 19:40,17.1642,,2018/1/23 20:50,18.4934,2018/2/1 0:00,15.6,,2017/3/12 4:20,20.7682,2017/3/6 17:20,19.4514,,,
2019/2/17 0:30,18.8774,2019/2/15 19:50,17.1666,,2018/1/23 21:00,22.0454,2018/2/1 0:00,15.6217,,2017/3/12 4:30,20.803,2017/3/6 17:30,19.4609,,,
2019/2/17 0:40,18.9182,2019/2/15 20:00,17.1637,,2018/1/23 21:00,18.6905,2018/2/1 0:00,15.6834,,2017/3/12 4:40,20.903,2017/3/6 17:40,19.4795,,,
2019/2/17 0:50,18.9762,2019/2/15 20:10,17.1569,,2018/1/23 21:10,22.0657,2018/2/1 0:00,15.7767,,2017/3/12 4:50,21.0403,2017/3/6 17:50,19.4867,,,
2019/2/17 1:00,19.0408,2019/2/15 20:20,17.1435,,2018/1/23 21:10,18.6971,2018/2/1 0:00,15.8304,,2017/3/12 5:00,21.1514,2017/3/6 18:00,19.4852,,,
2019/2/17 1:10,19.0859,2019/2/15 20:30,17.1263,,2018/1/23 21:20,22.0699,2018/2/1 0:00,15.0024,,2017/3/12 5:10,21.2589,2017/3/6 18:10,19.4845,,,
2019/2/17 1:20,19.1219,2019/2/15 20:40,17.1115,,2018/1/23 21:20,18.7077,2018/2/1 0:00,14.8491,,2017/3/12 5:20,21.3282,2017/3/6 18:20,19.4875,,,
2019/2/17 1:30,19.1437,2019/2/15 20:50,17.0994,,2018/1/23 21:30,22.0721,2018/2/1 0:00,14.5623,,2017/3/12 5:30,21.3697,2017/3/6 18:30,19.4876,,,
2019/2/17 1:40,19.1816,2019/2/15 21:00,17.0771,,2018/1/23 21:30,18.5246,2018/2/1 0:00,14.2621,,2017/3/12 5:40,21.4207,2017/3/6 18:40,19.4854,,,
2019/2/17 1:50,19.2461,2019/2/15 21:10,17.066,,2018/1/23 21:40,22.1381,2018/2/1 0:00,14.0147,,2017/3/12 5:50,21.4305,2017/3/6 18:50,19.4778,,,
2019/2/17 2:00,19.3298,2019/2/15 21:20,17.0627,,2018/1/23 21:40,18.5245,2018/2/1 0:00,13.9063,,2017/3/12 6:00,21.3945,2017/3/6 19:00,19.4667,,,
2019/2/17 2:10,19.4453,2019/2/15 21:30,17.0588,,2018/1/23 21:50,22.1962,2018/2/1 0:00,13.7109,,2017/3/12 6:10,21.4014,2017/3/6 19:10,19.4434,,,
2019/2/17 2:20,19.4934,2019/2/15 21:40,17.0548,,2018/1/23 21:50,18.5313,2018/2/1 0:00,13.3688,,2017/3/12 6:20,21.4198,2017/3/6 19:20,19.4146,,,
2019/2/17 2:30,19.5335,2019/2/15 21:50,17.0417,,2018/1/23 22:00,22.2336,2018/2/1 0:00,13.2425,,2017/3/12 6:30,21.2886,2017/3/6 19:30,19.3804,,,
2019/2/17 2:40,19.5976,2019/2/15 22:00,17.0449,,2018/1/23 22:00,18.7144,2018/2/1 0:00,13.2459,,2017/3/12 6:40,21.162,2017/3/6 19:40,19.3272,,,
2019/2/17 2:50,19.7207,2019/2/15 22:10,17.0568,,2018/1/23 22:10,22.2717,2018/2/1 0:00,13.6301,,2017/3/12 6:50,21.0699,2017/3/6 19:50,19.2641,,,
2019/2/17 3:00,19.8347,2019/2/15 22:20,17.0816,,2018/1/23 22:10,18.7166,2018/2/1 0:00,14.2029,,2017/3/12 7:00,20.9146,2017/3/6 20:00,19.1837,,,
2019/2/17 3:10,19.9517,2019/2/15 22:30,17.1228,,2018/1/23 22:20,22.317,2018/2/1 0:00,14.6609,,2017/3/12 7:10,20.7658,2017/3/6 20:10,19.0976,,,
2019/2/17 3:20,20.0356,2019/2/15 22:40,17.1239,,2018/1/23 22:20,18.7275,2018/2/1 0:00,14.6956,,2017/3/12 7:20,20.6194,2017/3/6 20:20,19.0151,,,
2019/2/17 3:30,20.0801,2019/2/15 22:50,17.2436,,2018/1/23 22:30,22.3679,2018/2/1 0:00,14.6644,,2017/3/12 7:30,20.5367,2017/3/6 20:30,18.9391,,,
2019/2/17 3:40,20.1351,2019/2/15 23:00,17.3336,,2018/1/23 22:30,18.6402,2018/2/1 0:00,14.6585,,2017/3/12 7:40,20.5125,2017/3/6 20:40,18.8906,,,
2019/2/17 3:50,20.1632,2019/2/15 23:10,17.4146,,2018/1/23 22:40,22.4037,2018/2/1 0:00,14.4922,,2017/3/12 7:50,20.5206,2017/3/6 20:50,18.8565,,,
2019/2/17 4:00,20.1819,2019/2/15 23:20,17.451,,2018/1/23 22:40,18.6712,2018/2/1 0:00,13.9506,,2017/3/12 8:00,20.5294,2017/3/6 21:00,18.7873,,,
2019/2/17 4:10,20.208,2019/2/15 23:30,17.4891,,2018/1/23 22:50,22.4536,2018/2/1 0:00,15.0971,,2017/3/12 8:10,20.3962,2017/3/6 21:10,18.7028,,,
2019/2/17 4:20,20.2378,2019/2/15 23:40,17.5302,,2018/1/23 22:50,18.6846,2018/2/1 0:00,15.024,,2017/3/12 8:20,20.2823,2017/3/6 21:20,18.692,,,
2019/2/17 4:30,20.2836,2019/2/15 23:50,17.5958,,2018/1/23 23:00,22.5254,2018/2/1 0:00,14.9306,,2017/3/12 8:30,20.2493,2017/3/6 21:30,18.6486,,,
2019/2/17 4:40,20.3472,2019/2/16 0:00,17.6773,,2018/1/23 23:00,18.8771,2018/2/1 0:00,14.8578,,2017/3/12 8:40,20.2299,2017/3/6 21:40,18.5994,,,
2019/2/17 4:50,20.4551,2019/2/16 0:10,17.7468,,2018/1/23 23:10,22.6006,2018/2/1 0:00,14.7507,,2017/3/12 8:50,20.2386,2017/3/6 21:50,18.5699,,,
2019/2/17 5:00,20.5537,2019/2/16 0:20,17.8416,,2018/1/23 23:10,18.8699,2018/2/1 0:00,14.6769,,2017/3/12 9:00,20.2531,2017/3/6 22:00,18.5556,,,
2019/2/17 5:10,20.5735,2019/2/16 0:30,17.998,,2018/1/23 23:20,22.6688,2018/2/1 0:00,15.4943,,2017/3/12 9:10,20.266,2017/3/6 22:10,18.5051,,,
2019/2/17 5:20,20.4218,2019/2/16 0:40,18.2127,,2018/1/23 23:20,18.8711,2018/2/1 0:00,15.4412,,2017/3/12 9:20,20.2703,2017/3/6 22:20,18.4557,,,
2019/2/17 5:30,20.1787,2019/2/16 0:50,18.3871,,2018/1/23 23:30,22.737,2018/2/1 0:00,15.3137,,2017/3/12 9:30,20.2718,2017/3/6 22:30,18.4423,,,
2019/2/17 5:40,20.1798,2019/2/16 1:00,18.6131,,2018/1/23 23:30,18.7045,2018/2/1 0:00,15.1944,,2017/3/12 9:40,20.2725,2017/3/6 22:40,18.3723,,,
2019/2/17 5:50,20.0693,2019/2/16 1:10,18.7917,,2018/1/23 23:40,22.8151,2018/2/1 0:00,15.1364,,2017/3/12 9:50,20.3178,2017/3/6 22:50,18.3603,,,
2019/2/17 6:00,20.0728,2019/2/16 1:20,18.9906,,2018/1/23 23:40,18.7091,2018/2/1 0:00,15.1579,,2017/3/12 10:00,20.3385,2017/3/6 23:00,18.3704,,,
2019/2/17 6:10,20.0459,2019/2/16 1:30,19.1358,,2018/1/23 23:50,22.9099,2018/2/1 0:00,15.8522,,2017/3/12 10:10,20.3557,2017/3/6 23:10,18.3192,,,
2019/2/17 6:20,20.1436,2019/2/16 1:40,19.2235,,2018/1/23 23:50,18.7085,2018/2/1 0:00,15.8228,,2017/3/12 10:20,20.3858,2017/3/6 23:20,18.2498,,,
2019/2/17 6:30,20.144,2019/2/16 1:50,19.2714,,2018/1/24 0:00,22.9771,2018/2/1 0:00,15.8027,,2017/3/12 10:30,20.3968,2017/3/6 23:30,18.1924,,,
2019/2/17 6:40,20.0594,2019/2/16 2:00,19.3872,,2018/1/24 0:00,18.9536,2018/2/1 0:00,15.7927,,2017/3/12 10:40,20.3719,2017/3/6 23:40,18.1549,,,
2019/2/17 6:50,20.0901,2019/2/16 2:10,19.6047,,2018/1/24 0:10,22.8803,2018/2/1 0:00,15.6974,,2017/3/12 10:50,20.3483,2017/3/6 23:50,18.1297,,,
